question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
"Which flight ids to Chicago (ORD) have the longest duration from departure to arrival, sorted in ascending order?","SELECT flight.flight_id, (flight.arrival_time - flight.departure_time) AS duration FROM flight WHERE to_airport = 'ORD' ORDER BY duration ASC NULLS LAST;",atis,order_by,,postgres,"SELECT flight_id
FROM flight
WHERE to_airport = 'ORD'
ORDER BY time_elapsed ASC;",,INCORRECT RESULTS,0,0,0,0,0,7.00,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
Calculate the ratio of the maximum range to the maximum payload for each aircraft,"SELECT aircraft.range_miles::float / NULLIF(aircraft.pay_load, 0) AS range_to_payload_ratio FROM aircraft;",atis,ratio,,postgres,"SELECT a.aircraft_code, -- Select the aircraft code MAX(f.range_miles) AS max_range, -- Calculate the maximum range for each aircraft MAX(a.pay_load) AS max_payload -- Calculate the maximum payload for each aircraft FROM aircraft a JOIN flight f ON a.aircraft_code = f.aircraft_code_sequence GROUP BY a.aircraft_code ORDER BY a.aircraft_code;",,"EXECUTION ERROR: (psycopg2.errors.SyntaxError) syntax error at end of input
LINE 1: ..._sequence GROUP BY a.aircraft_code ORDER BY a.aircraft_code;
                                                                       ^

[SQL: SELECT a.aircraft_code, -- Select the aircraft code MAX(f.range_miles) AS max_range, -- Calculate the maximum range for each aircraft MAX(a.pay_load) AS max_payload -- Calculate the maximum payload for each aircraft FROM aircraft a JOIN flight f ON a.aircraft_code = f.aircraft_code_sequence GROUP BY a.aircraft_code ORDER BY a.aircraft_code;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,9.64,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
How does the average ratio of the cruising speed to the payload of an aircraft vary across different aircraft manufacturers?,"SELECT aircraft.manufacturer, AVG(CAST(aircraft.cruising_speed AS FLOAT) / NULLIF(aircraft.pay_load, 0)) AS speed_payload_ratio FROM aircraft GROUP BY aircraft.manufacturer ORDER BY speed_payload_ratio DESC NULLS LAST;",atis,ratio,,postgres,"SELECT a.manufacturer,
       AVG(cruising_speed / pay_load) AS average_speed_to_payload_ratio
FROM aircraft a
GROUP BY a.manufacturer
ORDER BY average_speed_to_payload_ratio;",,INCORRECT RESULTS,0,0,0,0,0,8.41,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
What is the proportion of flights with stops out of all flights for each airline code?,"SELECT flight.airline_code, CAST(SUM(CASE WHEN flight.stops > 0 THEN 1 ELSE 0 END) AS FLOAT) / NULLIF(COUNT(*), 0) AS ratio FROM flight GROUP BY flight.airline_code;",atis,ratio,,postgres,"SELECT f.airline_code,
       (SUM(CASE
                WHEN f.stops > 0 THEN 1
                ELSE 0
            END) * 100.0 / COUNT(*)) AS stop_proportion
FROM flight f
GROUP BY f.airline_code;",,INCORRECT RESULTS,0,0,0,0,0,10.05,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
What is the ratio of aircraft capacity to its range in miles for each aircraft code?,"SELECT aircraft.aircraft_code, CAST(aircraft.capacity AS FLOAT) / NULLIF(aircraft.range_miles, 0) AS capacity_range_ratio FROM aircraft;",atis,ratio,,postgres,"SELECT a.aircraft_code,
       (a.capacity / a.range_miles) AS capacity_to_range_ratio
FROM aircraft a;",,INCORRECT RESULTS,0,0,0,0,0,7.10,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
What is the ratio of one-way trip costs to round-trip costs for each fare?,"SELECT fare.fare_id, fare.one_direction_cost::float / NULLIF(fare.round_trip_cost, 0) AS cost_ratio FROM fare ORDER BY cost_ratio;",atis,ratio,,postgres,"SELECT fare_id,
       ROUND((one_direction_cost / round_trip_cost) * 100, 2) AS ""One-Way Cost Ratio""
FROM fare;",,INCORRECT RESULTS,0,0,0,0,0,7.76,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
"Which airlines do not have any flights that either depart from/arrive at JFK, or have one or more stops?","SELECT DISTINCT {airline.airline_name, airline.airline_code} FROM airline WHERE airline.airline_code NOT IN (SELECT flight.airline_code FROM flight WHERE flight.from_airport = 'JFK' OR flight.to_airport = 'JFK' OR flight.stops > 0);",atis,table_join,,postgres,"SELECT DISTINCT airline_code
FROM flight
WHERE (from_airport <> 'JFK'
       AND to_airport <> 'JFK')
  AND stops = 0
  JOIN airline ON flight.airline_code = airline.airline_code;",,"EXECUTION ERROR: (psycopg2.errors.SyntaxError) syntax error at or near ""JOIN""
LINE 6:   JOIN airline ON flight.airline_code = airline.airline_code...
          ^

[SQL: SELECT DISTINCT airline_code
FROM flight
WHERE (from_airport <> 'JFK'
       AND to_airport <> 'JFK')
  AND stops = 0
  JOIN airline ON flight.airline_code = airline.airline_code;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,8.44,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
"Which airlines offer flights from Chicago (ORD) to New York (JFK), and how many stops do they have, sorted by number of stops in ascending order?","SELECT {airline.airline_name, airline.airline_code}, flight.stops FROM flight JOIN airline ON flight.airline_code = airline.airline_code WHERE flight.from_airport = 'ORD' AND flight.to_airport = 'JFK' ORDER BY flight.stops NULLS LAST;",atis,table_join,,postgres,"SELECT DISTINCT f.airline_code,
                COUNT(fs.stop_number) AS num_stops
FROM flight f
JOIN flight_fare ff ON f.flight_id = ff.flight_id
JOIN flight_stop fs ON f.flight_id = fs.flight_id
WHERE f.from_airport = 'ORD'
  AND f.to_airport = 'JFK'
GROUP BY f.airline_code
ORDER BY num_stops ASC;",,INCORRECT RESULTS,0,0,0,0,0,10.12,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
Which airlines offer flights from LAX to ORD?,"SELECT DISTINCT {airline.airline_name, airline.airline_code} FROM flight JOIN airline ON flight.airline_code = airline.airline_code WHERE flight.from_airport = 'LAX' AND flight.to_airport = 'ORD';",atis,table_join,,postgres,"SELECT DISTINCT fare.fare_airline
FROM flight
JOIN fare ON flight.flight_id = fare.flight_id
WHERE flight.from_airport = 'LAX'
  AND flight.to_airport = 'ORD';",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column fare.flight_id does not exist
LINE 3: JOIN fare ON flight.flight_id = fare.flight_id
                                        ^

[SQL: SELECT DISTINCT fare.fare_airline
FROM flight
JOIN fare ON flight.flight_id = fare.flight_id
WHERE flight.from_airport = 'LAX'
  AND flight.to_airport = 'ORD';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.86,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
Which airlines offer flights with a stopover in Dallas?,"SELECT DISTINCT {airline.airline_name, airline.airline_code} FROM flight_stop JOIN airport ON flight_stop.stop_airport = airport.airport_code JOIN flight ON flight_stop.flight_id = flight.flight_id JOIN airline ON flight.airline_code = airline.airline_code WHERE airport.airport_location ILIKE '%Dallas%';",atis,table_join,,postgres,"SELECT DISTINCT f.airline_code
FROM flight AS f
JOIN flight_stop AS fs ON f.flight_id = fs.flight_id
WHERE fs.stop_airport = 'DAL' -- Assuming 'DAL' is the airport code for Dallas GROUP BY f.airline_code;",,INCORRECT RESULTS,0,0,0,0,0,9.17,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
Which flights serve meals in first class? Give me the flight id and meal description.,"SELECT flight.flight_id, food_service.meal_description FROM flight JOIN food_service ON flight.meal_code = food_service.meal_code WHERE LOWER(food_service.compartment) LIKE '%first class%';",atis,table_join,,postgres,"SELECT f.flight_id,
       fs.meal_description
FROM flight AS f
JOIN flight_fare AS ff ON f.flight_id = ff.flight_id
JOIN fare_basis AS fb ON ff.fare_id = fb.fare_id
JOIN food_service AS fs ON fb.fare_basis_code = fs.meal_code
WHERE fb.booking_class = 'First'
ORDER BY f.flight_id;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column fb.fare_id does not exist
LINE 5: JOIN fare_basis AS fb ON ff.fare_id = fb.fare_id
                                              ^
HINT:  Perhaps you meant to reference the column ""ff.fare_id"".

[SQL: SELECT f.flight_id,
       fs.meal_description
FROM flight AS f
JOIN flight_fare AS ff ON f.flight_id = ff.flight_id
JOIN fare_basis AS fb ON ff.fare_id = fb.fare_id
JOIN food_service AS fs ON fb.fare_basis_code = fs.meal_code
WHERE fb.booking_class = 'First'
ORDER BY f.flight_id;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,12.04,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- days AS d
-- fare AS f
-- month AS m
-- state AS s
-- flight AS fl
-- airline AS a
-- airport AS ai
-- aircraft AS air
-- time_zone AS tz
-- fare_basis AS fb
-- flight_leg AS fli
-- flight_fare AS ff
-- flight_stop AS fs
-- restriction AS r
-- dual_carrier AS dc
-- food_service AS fo
-- time_interval AS ti
-- ground_service AS gs
-- airport_service AS a2
-- class_of_service AS cos
-- code_description AS cd
-- compartment_class AS cc
-- equipment_sequence AS es
",,,,,,,,False,n/a
Lowest daily closest price for symbol `VTI` in the past 7 days,SELECT MIN(sdp.sbDpClose) AS lowest_price FROM sbDailyPrice AS sdp JOIN sbTicker AS st ON sdp.sbDpTickerId = st.sbTickerId WHERE st.sbTickerSymbol = 'VTI' AND sdp.sbDpDate >= CURRENT_DATE - INTERVAL '7 days';,broker,date_functions,,postgres,"SELECT MIN(sbDpClose) AS ""Lowest Daily Close Price""
FROM sbDailyPrice
WHERE sbDpTickerId =
    (SELECT sbTickerId
     FROM sbTicker
     WHERE sbTickerSymbol = 'VTI')
  AND sbDpDate >= CURRENT_DATE - INTERVAL '7 days';",,"EXECUTION ERROR: (psycopg2.errors.CardinalityViolation) more than one row returned by a subquery used as an expression

[SQL: SELECT MIN(sbDpClose) AS ""Lowest Daily Close Price""
FROM sbDailyPrice
WHERE sbDpTickerId =
    (SELECT sbTickerId
     FROM sbTicker
     WHERE sbTickerSymbol = 'VTI')
  AND sbDpDate >= CURRENT_DATE - INTERVAL '7 days';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.06,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- sbCustomer AS sc
-- sbTicker AS st
-- sbDailyPrice AS sdp
-- sbTransaction AS sb
",,,,,,,,False,n/a
